Asetukset valikon takaa pääset käsiksi joka appiin yksityiskohtaisesti tarkastamaan ja asettelemaan ne mieleiseksesi.	['0.0013', '0.9021', '0.0966']	'neutral' with confidence 90.21%
Mistä tulee ajatus, että homoille kelpaa roska, joka ei naisille kelpaa?	['0.0025', '0.9544', '0.0431']	'neutral' with confidence 95.44%
"""Oman majansa hän tuhosi, hävitti puutarhansa, löi maan tasalle pyhäkkönsä."	['0.0195', '0.8722', '0.1083']	'neutral' with confidence 87.22%
Tässä suora lainaus Hararin määrittelystä uskonnolle, jos poistoautomaatti nyt sallii tämän verran Lontoon murretta:	['0.0013', '0.8784', '0.1203']	'neutral' with confidence 87.84%
Miksi tehdä siitä kerskailua tai muiden alentamista?	['0.3257', '0.6333', '0.0409']	'neutral' with confidence 63.33%
perusruokailun pitää olla myös kunnossa ja lisäravinteet ovat vain jälkiruokaa se pitää muistaa.	['0.0011', '0.8373', '0.1616']	'neutral' with confidence 83.73%
Viimeksi, kun Juha Sipilä tarjosi kämppäänsä ILMAISEKSI ulkomaalaisille, kävi niin, että tulijoita oli, mutta luvattua kämppää ei ollutkaan.	['0.0057', '0.8858', '0.1085']	'neutral' with confidence 88.58%
Sehän olis sitä vihreää lähisähköä.	['0.1312', '0.7609', '0.1079']	'neutral' with confidence 76.09%
Avioliitto on ihan rajoittuneiden ihmisten keksimä instituutio, joka on palvellut kulloisenkin yhteiskunnan tarpeita ja heijastaa sen ajan arvostuksia.	['0.0035', '0.8232', '0.1733']	'neutral' with confidence 82.32%
Tiätsä surullinen Tai jotai .,.	['0.6771', '0.2951', '0.0278']	'negative' with confidence 67.71%
Miksi suomalaisia halutaan hallita ja ohjailla ulkopuolelta?	['0.5423', '0.4247', '0.033']	'negative' with confidence 54.23%
Hehehehheh finlandia vielä mukamas..	['0.356', '0.5484', '0.0956']	'neutral' with confidence 54.84%
”Kyllähän terve mies kauniista nuoresta naisesta tykkää.	['0.0503', '0.7445', '0.2052']	'neutral' with confidence 74.45%
Toki tekniikkaa oli saatu Saksasta ja varmasti ainakin alkuun myös saksalaisia insinöörejä oli mukana, mutta neukkulan kehitystyö oli enemmän kotikutoista.	['0.006', '0.7218', '0.2722']	'neutral' with confidence 72.18%
Minä taas ajattelen, että sinä olit salin suurin typerys.	['0.0883', '0.7865', '0.1252']	'neutral' with confidence 78.65%
Tiedän kyllä, että mitään ei enää tule ja että se oli siinä.	['0.002', '0.7575', '0.2404']	'neutral' with confidence 75.75%
Jotkut toivovat Jussi Halla-ahosta pääministeriä kun eduskuntavaalit ovat vasta 9.6. 2019.	['0.0116', '0.9111', '0.0773']	'neutral' with confidence 91.11%
Kerroppa miten kansallissosialismi eroaa ja tekee siitä merkittävästi eri poliittisen aatteen kuin sosialidemokratia?	['0.0008', '0.9561', '0.043']	'neutral' with confidence 95.61%
Ellei, on kyllä erikoista.	['0.0903', '0.5541', '0.3556']	'neutral' with confidence 55.41%
Miksi kaikki nämä ihmiset vaan yksinkertaisesti muistaisivat asian väärin?	['0.0252', '0.9274', '0.0474']	'neutral' with confidence 92.74%
Jostakin syystä vain miellyin kalliimpaan takavetoiseen farkkuun niin pahasti, että tuli merkin ja valmistajakonsernin vaihto.	['0.0006', '0.9707', '0.0287']	'neutral' with confidence 97.07%
Ne saa kaiken muun näyttämään tärkeältä, vaikka riittäisi se monessa laulussa kimpoileva ruma sana....	['0.0011', '0.9365', '0.0623']	'neutral' with confidence 93.65%
Vaikka viha olis suurin,työnnä se sivuun.	['0.1979', '0.7055', '0.0966']	'neutral' with confidence 70.55%
Toisaalta seksikkyys ei ole vain se mitä ulkonäkö on, se on enemmän.	['0.0008', '0.9578', '0.0414']	'neutral' with confidence 95.78%
Jos puhut siitä T-miehestä (Timosta?) niin täällä ei ole mitään uhkailu, vainoamis yms viestejä näkynyt.	['0.6505', '0.2227', '0.1269']	'negative' with confidence 65.05%
Siellä kerrottiin että perhe piti kastaa uudesti, sillä aiemmat kasteet olivat vääriä.	['0.0018', '0.9543', '0.0439']	'neutral' with confidence 95.43%
Ei vielä tiedetä.	['0.3321', '0.5999', '0.0679']	'neutral' with confidence 59.99%
Vain 14 oli Nigeriasta, 12 Afganistanista, kolme Algeriasta ja yksi Pakistanista.	['0.0124', '0.89', '0.0976']	'neutral' with confidence 89.00%
Ostappa polkupyöriä, vaatteita lääkkeitä ym, ne on kaikki äidin tehtävä.	['0.0643', '0.8895', '0.0463']	'neutral' with confidence 88.95%
Taas yksi asia josta pitää kädet kyynärpäitä myöten ristiin siitä, että olen sinkku!	['0.0024', '0.6919', '0.3057']	'neutral' with confidence 69.19%
Parempaa puuroa ja sitten pää pensaaseen.	['0.5414', '0.2891', '0.1694']	'negative' with confidence 54.14%
Tämä vippi porkkana joutaa pois se on aikansa elänyt ja syönyt uskottavuutta chatissa näin saadaan kaikki samalle lähtöviivalle vaikka olis sitten istunut koneensa ääressä 50 000 minuuttia tai tuntia .	['0.0027', '0.0017', '0.9956']	'positive' with confidence 99.56%
Se luokitellaan ensimmäiseksi matelijaksi.	['0.2655', '0.5898', '0.1446']	'neutral' with confidence 58.98%
Miksiköhän tulee eri lämpötila tästä maapallosta ja Testbed;istä	['0.0353', '0.882', '0.0826']	'neutral' with confidence 88.20%
Vaimoa siitä ei tule.	['0.7128', '0.2232', '0.0639']	'negative' with confidence 71.28%
Miehet ovat ajaneet kollektiivisesti vain omia asioitaan monien tuhansien vuosien ajan.	['0.0039', '0.9242', '0.0718']	'neutral' with confidence 92.42%
mene ite ekaks töihin!	['0.318', '0.1799', '0.5021']	'positive' with confidence 50.21%
Ovat mukamas kuopassa.	['0.3759', '0.4225', '0.2016']	'neutral' with confidence 42.25%
Jännämiehet osaa rakastaa.	['0.0677', '0.1489', '0.7835']	'positive' with confidence 78.35%
Kuvitelkaapa, miten eri tavalla joku sossuntantan tai työttömyystoimiston muijan tapaaminen sujuisi, jos vastassa olisikin rehellinen virkailija.	['0.0012', '0.9123', '0.0866']	'neutral' with confidence 91.23%
mies kun alkoi käydä holhoavaksi... älä tee niin... tai tee tästä lähtien näin!	['0.0018', '0.9266', '0.0715']	'neutral' with confidence 92.66%
Ateistit haukkuvat sitä, minkä olemassaolon he itse kieltävät.	['0.0268', '0.8736', '0.0996']	'neutral' with confidence 87.36%
Aivan uusi näkökulma.	['0.2021', '0.347', '0.4509']	'positive' with confidence 45.09%
Asiakas tietenkin maksaa koko lystin ja turhat osavaihdot.	['0.045', '0.9161', '0.0389']	'neutral' with confidence 91.61%
Haluaisin erota saman tien kaikista ihmisistä.	['0.7233', '0.0791', '0.1976']	'negative' with confidence 72.33%
Kaikilla ihmisillä on oikeus avioliittoon riippumatta siitä, mikä heidän seksuaalinen suuntautumisensa on.	['0.0007', '0.974', '0.0253']	'neutral' with confidence 97.40%
Minä varattu mutta yksin olen nytkin lasten kanssa.Melkein joka ilta.	['0.005', '0.9174', '0.0776']	'neutral' with confidence 91.74%
miksi haiset pahalle?	['0.4838', '0.4668', '0.0494']	'negative' with confidence 48.38%
Vt perustuu juutalaisten ja palestiinalaisten historiaan ja Ut taas vastaaviin kirjoituksiin ja opetuslasten kirjeisiin ja niistä jääneeseen perimätietoon.	['0.0014', '0.8823', '0.1164']	'neutral' with confidence 88.23%
Juntti fantasioi paskaisen munansa imettämisestä ja kirjoittaa paskaa junttimurretta.	['0.7659', '0.204', '0.03']	'negative' with confidence 76.59%
Mielestäni tuo kuuluu treffipalstojen luonteeseen, keskusteluja alkaa ja loppuu niin paljon.	['0.0027', '0.7804', '0.2169']	'neutral' with confidence 78.04%
Minua kyllä alkaisi huimata niissä sfääreissä, missä itse kuljet, uskoessasi kaiken maailman taianomaisiin alkuliemiin.	['0.0016', '0.7779', '0.2205']	'neutral' with confidence 77.79%
Sellaiset ovat niin vajaaälyisiä, ettei heille ehkä kannata alkaa selittää, että mikä meni pieleen.	['0.0009', '0.9189', '0.0802']	'neutral' with confidence 91.89%
Puheenjohtaja tuntuu suosivan moniavioisuutta.	['0.5526', '0.3272', '0.1202']	'negative' with confidence 55.26%
Siitä olen samaa mieltä, että vanhempien pitäisi, tietyn tulorahan ylitettyään, ostaa opiskelijalleen oma kämppä johon ei tietenkään tarvitsisi mitään tukia maksaa ja muutoinkin kustantamaan jälkikasvunsa menot siihen saakka kunnes pystyvät elättämään itsensä omilla tuloillaan - ja maksamaan veroja kuten kunnon kansalaisen kuuluukin eikä pelkästään vetkutella opiskelijana 30-40 vuotiaaksi tukirahojen toivossa.	['0.0026', '0.1915', '0.8059']	'positive' with confidence 80.59%
Yleensä kyltin varressa on Soldiers of Odin, Suomen sisu tai SVL:n pilottitakkinen nahkapää.	['0.0006', '0.9712', '0.0282']	'neutral' with confidence 97.12%
Minä aiemmin tässä kerroinkin näkemykseni siitä, että on kohtuutonta sysätä hautaustoimi käytännössä kirkolle, mutta eihän minua tässä asiassa kuunneltaisi, jos menisin eduskuntaan paasaamaan, että hoitakaa tuo asia nyt heti kuntoon.	['0.0018', '0.0014', '0.9968']	'positive' with confidence 99.68%
Vielä löytyy oikeita kavereita ja niistä ystäviä olet siinä iässä että kaikki on vielä vähän hakusessa, voin sanoa kun pääset 20 päälle niin helpottaa.sen sanon vielä että käy ihmeessä armeija niin itsetunto nousee kohisten t: elämänkoululainen..	['0.0038', '0.0043', '0.9919']	'positive' with confidence 99.19%
"""tellunellunkana""nimimerkistä päätellen ei oikein seuraa tyttö-/nais kiekkoilua.Kuortaneella opiskelee tyttöjä"	['0.05', '0.8869', '0.0631']	'neutral' with confidence 88.69%
"Jos jokin asia on ""loogisesti olemassa"" tulisi sinun kyetä se todistamaan, joten voit aloittaa tämän väitteesi todistamisen."	['0.0022', '0.8204', '0.1774']	'neutral' with confidence 82.04%
Itse haluaisin nukutuksen.	['0.1141', '0.5146', '0.3713']	'neutral' with confidence 51.46%
Samalla paskauralla ollaan.	['0.2232', '0.6311', '0.1457']	'neutral' with confidence 63.11%
Eilen iltapäivällä huomasin ikkunasta, kun iäkäs naapuri kävelee pihallaan, vaikka hän ja hänen vaimonsa olivat jo aamupäivällä lähteneet autollaan mökilleen 100 km päähän.	['0.0317', '0.1723', '0.796']	'positive' with confidence 79.60%
Tuo huono sinun sanojen taivutus sijamuotoihin tökkii kuin ulkomaalaisella.	['0.3536', '0.4866', '0.1598']	'neutral' with confidence 48.66%
"Saatana haluaa päinvastaista, hänen missionsa on sama kuin paratiisissa, saada meidät rikkomaan Jumalan käskyä, tämän hän toteuttaa sanomalla ""Onko Jumala todella sanonut?"""	['0.0432', '0.0431', '0.9137']	'positive' with confidence 91.37%
Ne o vat tässä suhteessa itsenäisiä.	['0.0435', '0.886', '0.0704']	'neutral' with confidence 88.60%
Sade ei ole jatkuvaa sentään ollut ja onhan sateen pitäviä vaatteita .	['0.001', '0.9616', '0.0374']	'neutral' with confidence 96.16%
Tätäkö mieltä ei sitten sais olla, hys hys vaan?	['0.0052', '0.9105', '0.0843']	'neutral' with confidence 91.05%
Eikä esimerkiksi hindulaisuus.	['0.2309', '0.7417', '0.0273']	'neutral' with confidence 74.17%
Siirtävät ikään kuin nuorison kasvattamisen lakiin säädetyksi, ja näin välttävät kasvatusvelvollisuuden.	['0.0062', '0.9099', '0.0839']	'neutral' with confidence 90.99%
ei soo mittään ku ei sitä enää ole....	['0.0191', '0.9585', '0.0223']	'neutral' with confidence 95.85%
Kaiikihan tietää etteivät ole oikeita pakolaisia.	['0.1023', '0.8429', '0.0548']	'neutral' with confidence 84.29%
Jybridien kulutusmittaus on tosiaan hyvin harhaanjohtavaa, ja ikävä kyllä niitä myydään juuri kulutuslukemilla.	['0.0011', '0.9002', '0.0987']	'neutral' with confidence 90.02%
Huhtasaari kysyy, mitä hallitus aikoo tehdä, jotta Suomi ei seuraisi huonossa kehityksessä muita Euroopan kaupunkeja.	['0.0007', '0.9568', '0.0424']	'neutral' with confidence 95.68%
Olin ihan unohtanut tuon kuka uskoo haikaraa, se oli kyl hyvä silloin.	['0.0022', '0.7251', '0.2727']	'neutral' with confidence 72.51%
Mutta joo, itse ny tosiaan tiedät parhaiten miksi itsepintaisesti soittelet vielä senkin jälkeen vaikka toistuvasti lyödään luuria korvaan.	['0.0011', '0.9619', '0.037']	'neutral' with confidence 96.19%
Tuo edellä oleva keskustelukin todistaa minun olevan melko lailla oikeassa.	['0.008', '0.4701', '0.5219']	'positive' with confidence 52.19%
Kirjavalle tolpalle menijät odottavat nöyrästi, vaikka väylä on vapaa, ja seuraavat valot on Kirjavalla tolpalla, ellei käänny Hyvinkäänkadulle.	['0.0039', '0.7732', '0.2229']	'neutral' with confidence 77.32%
Suomen valtio on osoittanut erityistä kiinnostusta Jankiel Wiernikin paljastuksia kohtaan, ja sen vuoksi Wiernikin kirja on Suomessa julistettu viralliseksi totuudeksi.	['0.0019', '0.9427', '0.0554']	'neutral' with confidence 94.27%
Psykologisesti olet aika heikoilla China Dragon, peilaat omaa olotilaasi ja elämäntilannettasi täällä jatkuvasti.	['0.0017', '0.9113', '0.0869']	'neutral' with confidence 91.13%
Noinhan se toimii	['0.1544', '0.2721', '0.5735']	'positive' with confidence 57.35%
Onkos se täällä laadukkaampaa?	['0.5697', '0.2143', '0.2159']	'negative' with confidence 56.97%
Otan sen poistoon, juuri sen takia.	['0.1338', '0.2157', '0.6505']	'positive' with confidence 65.05%
Selitys on siinä että meillä kaikilla on omat syynsä pahoittaa mielemme.	['0.0021', '0.8492', '0.1487']	'neutral' with confidence 84.92%
Sekin on suomalaisen vika kun matu näyttelee hirttäytyvänsä.	['0.1256', '0.814', '0.0604']	'neutral' with confidence 81.40%
Vähän haikeaa, mutta kai se on niin, että aika aikaansa kutakin.	['0.0012', '0.8855', '0.1132']	'neutral' with confidence 88.55%
Minä menin Suomessa mustan sisaren kanssa seurakuntani kokoukseen 1960-luvun lopulla ja tuohon sisareen suhtauduttiin kuin halpaan makkaraan.	['0.001', '0.9295', '0.0695']	'neutral' with confidence 92.95%
kokousväkeä ei huiputeta vaan nostetaan sekin kissa pöydälle joka siellä helmoissa jo pyörii..	['0.0009', '0.9762', '0.0229']	'neutral' with confidence 97.62%
Lisäksi ministerimme ei edes suostu keskustelemaan naapurimaamme kollegojen kanssa.	['0.0072', '0.9711', '0.0217']	'neutral' with confidence 97.11%
Vittu, että demut on ketkuja, aina köyhiltä riistämässä ja rikkaille antamassa.	['0.0157', '0.8576', '0.1267']	'neutral' with confidence 85.76%
Totuuden saarnaajat ja kristityt on ahdistettu valheilla ja vallankäytöllä ulos.	['0.0067', '0.9101', '0.0832']	'neutral' with confidence 91.01%
Kirjoituksesi osoittaa että et tiedä Karjalan historiasta etkä karjalan kielestä yhtään mitään.	['0.0014', '0.9675', '0.0312']	'neutral' with confidence 96.75%
ISIS taistelijat kiittävät Pirkkoa Kela tukien saamisesta??	['0.2506', '0.6775', '0.0719']	'neutral' with confidence 67.75%
Tutkijat eivät löytäneet pandasta mitään vikaa, joten he päättelivät sillä olevan vain kivaa.	['0.0024', '0.7337', '0.264']	'neutral' with confidence 73.37%
Onko muilla kokemuksia siitä että paikallinen hormonivalmiste Pausanol 0.5 mg emätintabletti tuottaa emätinorgasmeja noin 10 minuuttia tabletin asettamisesta?	['0.0011', '0.9414', '0.0575']	'neutral' with confidence 94.14%
Ei vitussa ole	['0.3797', '0.5568', '0.0635']	'neutral' with confidence 55.68%
Tuossa on kaksi kirjoitusta: sensuroitu blogikirjoitus ja Aittakummun kirjoitus.	['0.0124', '0.8633', '0.1244']	'neutral' with confidence 86.33%
On se vaa ihanaa suomenruotsalaisena viettää eläkepäiviä Ruotsissa 37 työvuoden jälkeen.-	['0.0062', '0.2514', '0.7424']	'positive' with confidence 74.24%
Mies hyökkäsi TUNTEMATTOMIEN varusmiesten kimppuun ja alkoi silmittömästi puukottaa.	['0.0164', '0.9065', '0.0771']	'neutral' with confidence 90.65%
Lapsethan ovat rintaperillisiä, ja siten ensisijaisia perillisiä.	['0.1333', '0.8186', '0.0481']	'neutral' with confidence 81.86%
ym, lista jatkuu loputtomiin.	['0.0815', '0.9057', '0.0129']	'neutral' with confidence 90.57%
Tuo ei ottanut kantaa siihen mikä tupakassa huononsi pitkää sokeria.	['0.0086', '0.8991', '0.0922']	'neutral' with confidence 89.91%
Missä kirjanoppineet?	['0.3036', '0.5897', '0.1067']	'neutral' with confidence 58.97%
Oli kesäaika eikä uskaltanut tehdä mitään suunnitelmia ennen tuloksen saamista.	['0.0016', '0.9383', '0.0601']	'neutral' with confidence 93.83%
Efter kriget föddes ju de här stora årsklasserna som nu alla är i pensionsåldern.	['0.0009', '0.9324', '0.0667']	'neutral' with confidence 93.24%
Aika jännää muuten että Putin on noin selvästi valinnut puolensa muslimien sisäisessä jakelussa.	['0.0019', '0.9251', '0.073']	'neutral' with confidence 92.51%
Ettei jäisi väärinkäsitystä, niin kyllä sitä korvienväliä ja luonnettakin seksissä tarvitaan.	['0.0015', '0.9453', '0.0533']	'neutral' with confidence 94.53%
Olin vaan hölmö koska oli ikävä.	['0.8296', '0.151', '0.0194']	'negative' with confidence 82.96%
Illemmalla kuitenkin parani, kun rakas tyttäreni soitti ja kertoi iloisia perheuutisia 🍼🍭🐣.	['0.0038', '0.3567', '0.6396']	'positive' with confidence 63.96%
Kyllä on köyhät jutut pösilöllä miten sellaisen voi kaataa jota ei edes ole olemassakaan vai mitä ?	['0.0014', '0.9279', '0.0707']	'neutral' with confidence 92.79%
Esim. mieti miten paljon voit pelata elämäsi siitä kärsimättä.	['0.0169', '0.9108', '0.0723']	'neutral' with confidence 91.08%
2) muuhun kuin 1 kohdassa tarkoitettuun vakavaan väkivaltaan siten, että teolla selvästi vaarannetaan yleistä järjestystä ja turvallisuutta	['0.0009', '0.9585', '0.0406']	'neutral' with confidence 95.85%
Sitäpaitsi Orpo vastasi aivan samoin.	['0.0905', '0.8015', '0.108']	'neutral' with confidence 80.15%
Kaikilla jo talot, mutta rikkaita ei ole yksikään, eivätkä moiseen hössötykseen edes lähtis mukaan.	['0.0007', '0.9573', '0.042']	'neutral' with confidence 95.73%
Hei Näin unta, että olin jossain ulkomailla ja aloin ottamaan valokuvaa vanhoista rakennuksista.	['0.0031', '0.5865', '0.4105']	'neutral' with confidence 58.65%
"Joskus ennen Ristin Voitto julkaisi ""Hyvä Paimen"" -lastenlehteä."	['0.0188', '0.8523', '0.1289']	'neutral' with confidence 85.23%
Sinä amis-reppana et edes osaa suomenkieltä, joten turha on sinun ilveillä: jatka vain sorvin ääressä työn tekemistä.	['0.0053', '0.7804', '0.2143']	'neutral' with confidence 78.04%
Ja haisee varmaan juustolle kuten sinäkin.	['0.3031', '0.6284', '0.0686']	'neutral' with confidence 62.84%
